;IPI_nace4 * RF1011 (frozen);IPI_nace4 * RF1051 (frozen);IPI_nace4 * RF1081 (frozen);IPI_nace4 * RF1086 (frozen);IPI_nace4 * RF1200 (frozen);IPI_nace4 * RF1391 (frozen);RF1039 (frozen);RF1041 (frozen);RF1042 (frozen);RF1051 (frozen);RF1052 (frozen)
2007-06-01;101,279161;90,821867;181,310936;91,651435;349,319877;260,230318;108,576219;71,54546;228,522904;91,344299;147,96023
2007-07-01;103,07619;90,142796;138,576503;95,898814;323,774865;224,210914;131,830119;56,570198;149,563276;90,662922;126,618817
2007-08-01;109,807692;89,851488;54,796802;99,040301;257,911977;69,95667;180,52434;46,899769;233,559783;90,371791;76,402382
2007-09-01;98,652623;87,033855;149,989201;84,944189;409,488997;243,166238;192,199396;61,560678;213,150233;87,537735;69,794241
2007-10-01;113,526789;99,479717;178,120292;90,613682;403,949115;260,093296;186,397135;73,946073;235,91809;100,054714;56,511987
2007-11-01;102,892875;99,864206;159,15689;91,838206;370,863863;174,308336;102,18463;72,605005;203,804348;100,438222;56,797926
2007-12-01;97,912653;98,122175;110,35157;82,586514;249,140498;143,315782;62,954554;77,4922;180,512422;98,681775;47,694947
2008-01-01;106,190795;108,789792;125,801631;98,951872;344,873044;281,495663;57,105077;77,969948;214,227484;109,411442;72,730138
2008-02-01;98,315664;101,173556;103,861979;81,051396;329,699923;216,52456;55,532694;76,066437;188,781056;101,752287;78,773494
2008-03-01;99,758152;103,503588;121,251714;82,061736;334,424211;244,502345;51,44834;84,51052;195,44837;104,096297;105,823876
2008-04-01;106,571008;103,93078;122,933661;96,134238;375,219287;273,795293;47,480809;76,143498;204,968944;104,526313;139,228646
2008-05-01;100,594677;101,887339;96,520609;93,919394;302,154399;189,714175;50,147421;77,323933;190,178571;102,470711;137,709845
2008-06-01;97,882466;91,106444;145,564138;86,629515;375,08079;258,71189;95,923214;77,966811;219,351708;91,627783;147,653649
2008-07-01;104,449582;91,804383;125,628384;96,035473;328,23801;242,114456;157,894213;62,870746;166,944876;92,332339;128,894949
2008-08-01;98,194267;84,575651;29,535841;89,765109;204,190818;68,006252;183,171414;59,215264;193,934394;85,063518;71,816813
2008-09-01;107,28406;90,313025;130,573883;88,602562;411,259297;245,556114;216,369248;83,370193;205,143634;90,836068;72,46354
2008-10-01;109,871854;96,859789;140,397748;85,949231;417,106951;254,652347;179,104924;90,181729;215,362966;97,41791;54,455214
2008-11-01;94,466374;92,79402;110,618639;77,046265;317,696845;139,370853;90,797639;95,290207;214,809783;93,327105;53,26958
2008-12-01;109,493827;97,838984;96,708294;85,643077;283,134137;108,220595;59,26267;99,931489;230,328028;98,397196;45,869697
2009-01-01;101,99123;100,828054;104,466181;94,974075;324,083098;174,983186;54,910472;104,346288;209,627329;101,403625;47,123239
2009-02-01;92,156994;92,317485;122,949542;78,330927;343,918954;120,116767;52,914131;87,556305;201,242236;92,847417;80,686224
2009-03-01;106,046277;101,162938;129,118602;89,887869;353,921518;178,661119;56,768368;103,040026;205,609472;101,744521;94,552666
2009-04-01;103,402562;101,465778;120,875623;92,211331;363,462426;164,06647;49,500601;98,476745;199,087733;102,047084;120,12614
2009-05-01;95,716312;96,410621;95,958276;90,218044;269,51526;139,538737;53,948638;103,076219;175,650233;96,962617;112,529211
2009-06-01;102,678673;92,820217;132,584278;86,9159;287,319826;172,698687;124,659985;97,636952;206,36646;93,351931;132,433133
2009-07-01;99,635539;90,377657;104,419981;81,980387;253,5881;207,380037;171,158347;67,354527;153,493789;90,895887;104,733327
2009-08-01;99,544782;82,931476;33,134339;93,020218;216,409336;64,911647;177,267567;79,349214;182,958075;83,410351;66,411323
2009-09-01;106,335843;86,674545;135,961886;87,033405;311,787638;205,993952;202,593923;97,96965;202,727096;87,177502;70,386833
2009-10-01;103,122861;94,833488;153,617267;86,744141;349,828161;164,527233;118,431032;102,799245;210,99573;95,381864;46,25404
2009-11-01;99,732474;91,854154;126,260738;85,099773;352,09028;115,459659;80,989769;111,877626;203,309394;92,381978;50,692598
2009-12-01;107,116269;97,580599;109,325056;96,666019;255,18851;84,388635;56,975317;104,880742;237,34472;98,137679;34,909106
2010-01-01;98,128497;97,634448;98,701364;96,525508;331,069505;148,052153;59,720694;114,619073;186,277174;98,192945;75,771288
2010-02-01;92,633889;91,803765;117,627229;85,507251;324,28315;132,405899;51,892335;99,551577;200,951087;92,3317;91,536766
2010-03-01;115,343368;103,561372;128,741789;95,652392;407,4891;196,331453;57,795262;106,656305;195,244565;104,158711;125,454219
2010-04-01;101,813485;99,420707;122,435574;92,521752;343,272634;198,27881;46,766634;105,597921;202,552407;99,990923;117,909979
2010-05-01;99,462387;98,828073;115,084819;94,000159;289,151064;185,878656;46,152472;101,989285;174,660326;99,394202;120,464963
2010-06-01;107,172295;95,228186;135,182271;87,645207;352,705822;214,386384;110,585643;81,150395;215,857919;95,77368;123,498311
2010-07-01;98,015722;88,570746;122,497654;92,845084;254,234419;185,413091;136,354993;79,638253;140,974379;89,079672;109,477533
2010-08-01;106,19491;87,798924;31,788782;100,664491;261,097717;91,335487;150,475287;83,413609;216,614907;88,30589;78,489802
2010-09-01;108,549916;92,931534;116,845449;94,191162;329,51526;219,385457;190,038299;99,963653;216,149068;93,468283;65,795677
2010-10-01;101,493521;98,010607;122,886017;99,744661;294,721724;231,166347;136,152996;99,373808;221,651786;98,574811;53,669409
2010-11-01;104,662165;99,756881;105,620443;98,457998;298,830469;196,601937;85,574369;106,250297;230,619177;100,330817;43,17902
2010-12-01;111,205906;100,573092;100,421569;102,078055;256,927417;166,58979;65,17077;112,792116;220,3125;101,149313;30,461526
2011-01-01;103,061978;100,652897;97,976612;113,447156;325,99128;140,468858;63,492515;105,185566;194,778727;101,229041;68,743439
2011-02-01;98,050525;96,060497;123,558796;98,716126;294,213901;157,481781;60,302772;99,473071;177,076863;96,610411;85,174785
2011-03-01;115,810561;107,871834;145,543926;111,641035;332,19287;175,43764;65,959318;115,769778;190,295031;108,490416;119,120889
2011-04-01;103,318212;100,865669;126,701797;102,989793;319,204924;171,584646;51,659837;99,901438;192,158385;101,444153;121,449141
2011-05-01;112,69658;101,258115;129,044972;109,471698;340,702744;187,205065;70,702855;102,246439;192,565994;101,840382;142,123881
2011-06-01;103,19536;93,431937;137,125532;93,930287;298,014876;176,399553;122,009633;92,370408;212,713509;93,969875;134,978844
2011-07-01;98,730221;88,69994;122,016892;102,764619;239,261349;195,894039;150,392414;68,477285;137,946429;89,210813;104,249835
2011-08-01;113,303251;93,130064;15,563416;105,972918;183,785586;92,859198;170,726976;89,714514;219,875776;93,66894;43,366324
2011-09-01;104,222497;91,106672;132,325128;98,142772;359,507566;169,952888;210,639681;106,022324;139,402174;91,634934;58,821272
2011-10-01;101,749007;94,941923;131,967805;95,499258;307,525006;163,070927;145,658504;90,900079;178,328804;95,491044;41,206311
2011-11-01;106,31311;101,348847;122,362665;91,388856;362,508335;148,036796;94,045245;105,212784;175,854037;101,933452;48,355121
2011-12-01;102,406103;97,945135;108,648668;113,925032;259,558861;113,086109;68,040221;116,920492;178,387034;98,509283;33,943494
2012-01-01;103,046118;102,341034;103,457735;103,201079;340,995127;131,892383;63,716065;125,136613;171,690606;102,929187;79,982573
2012-02-01;98,910313;98,977729;126,525662;85,236901;306,340087;126,179802;54,596547;105,878476;201,67896;99,548004;94,023536
2012-03-01;106,405277;104,795694;119,179961;100,572959;346,62734;131,129076;61,413339;122,876998;158,559783;105,400136;112,742952
2012-04-01;101,017231;100,76827;122,089078;93,365208;315,111567;164,110541;52,339776;121,456095;137,684394;101,346788;137,789029
2012-05-01;104,659505;103,582606;106,908251;97,797626;286,673506;172,721315;55,686525;106,639155;137,684394;104,179226;111,161502
2012-06-01;99,437937;94,638134;142,539522;97,618731;338,317517;160,937787;95,070408;111,003777;129,998059;95,180775;121,045515
2012-07-01;96,845728;90,229578;122,327294;103,341778;285,427033;191,189213;126,857222;65,996022;123,272516;90,747252;92,109454
2012-08-01;103,486989;92,343187;26,759547;95,063731;245,87843;92,235953;187,703866;107,176303;141,702252;92,878018;63,047603
2012-09-01;94,217472;89,452366;113,66491;95,283731;342,303155;147,863757;196,534118;114,328029;126,184006;89,967507;65,750889
2012-10-01;109,994892;101,208077;127,97228;106,372156;371,23365;154,443876;181,595045;115,711824;144,817547;101,793918;60,717924
2012-11-01;98,393797;98,622683;126,391395;99,244837;322,451911;153,450742;97,399218;127,11724;143,76941;99,1928;55,028364
2012-12-01;95,002799;94,358383;99,393633;107,927368;258,789433;88,347133;67,733565;121,686633;126,184006;94,901648;31,914895
2013-01-01;103,507854;106,684867;83,2816;111,602231;335,055142;143,035199;68,757657;119,359206;149,272127;107,298954;77,679337
2013-02-01;91,036688;96,670369;121,843644;93,476556;282,610926;103,113658;63,827737;105,556812;129,415761;97,226327;103,118794
2013-03-01;98,72247;105,259646;137,616401;102,309831;265,375737;130,363811;61,997012;116,009869;136,141304;105,864203;104,709588
2013-04-01;99,603258;107,029126;124,889916;113,473972;264,160041;135,139532;58,944382;117,329192;149,475932;107,642286;133,364651
2013-05-01;101,291922;110,637448;111,225005;109,096083;233,244422;151,676992;58,612241;111,809287;124,873835;111,268621;103,184952
2013-06-01;89,875863;96,476738;108,720133;93,066587;288,920236;161,058127;76,881819;99,609643;117,624224;97,028598;92,756121
2013-07-01;102,563386;94,815517;101,638634;112,798043;217,701975;140,183262;159,149511;71,619508;123,243401;95,360183;95,911621
2013-08-01;93,457396;93,145408;33,898794;109,004127;186,278533;89,973788;163,414998;103,041253;123,185171;93,680295;84,441915
2013-09-01;95,358356;92,646136;108,315888;98,149057;273,854835;173,567047;188,906235;118,813889;128,891693;93,179218;71,009429
2013-10-01;105,947935;104,142491;138,359922;109,338912;313,818928;147,131604;175,087983;129,812133;152,329193;104,742969;63,69153
2013-11-01;91,954003;99,602208;122,175702;85,404636;266,145165;144,12904;98,948855;118,63415;144,904891;100,174754;46,075479
2013-12-01;97,79644;101,731979;115,455136;111,037871;193,5881;102,730463;70,00699;123,981785;145,42896;102,313592;35,191777
2014-01-01;102,708651;108,628859;128,802425;107,34247;242,369838;136,876289;66,902276;120,312626;130,347438;109,252637;74,342381
2014-02-01;90,096968;98,820832;120,436007;94,076703;243,908695;144,232753;59,565553;123,075762;120,128106;99,387274;87,420719
2014-03-01;95,938259;108,411797;108,655165;94,13512;270,530905;120,763397;58,421621;133,084733;133,084239;109,033545;105,102344
2014-04-01;104,264107;109,82412;135,739551;109,744851;163,734291;119,815099;57,599873;128,52451;141,178183;110,452095;123,492263
2014-05-01;94,707523;108,283293;112,64708;98,291427;104,180559;103,9109;55,743273;134,828283;127,144798;108,90002;111,574967
2014-06-01;94,740626;97,111085;117,31033;92,885313;105,719415;120,973504;103,890447;105,254313;115,731755;97,664149;122,460983
2014-07-01;99,78169;97,602768;84,703674;106,933753;112,798153;109,406725;167,325666;101,296993;111,102484;98,160591;135,472877
2014-08-01;92,353065;94,431866;47,967949;98,277193;60,784817;69,78431;163,312448;113,539747;114,450699;94,971425;59,193938
2014-09-01;100,846867;99,333644;114,487837;107,00361;108,027699;120,339842;212,348065;116,134359;138,092003;99,901913;55,106754
2014-10-01;107,141213;102,510024;122,457229;104,342478;129,263914;113,303517;151,890862;136,454577;148,34045;103,099442;49,870948
2014-11-01;91,683813;95,593915;100,180466;90,216897;110,182098;79,179032;87,113975;135,324859;133,055124;96,143503;50,146374
2014-12-01;104,155071;103,533943;98,383022;109,652725;79,866632;65,937575;70,36448;131,151959;145,458075;104,126121;34,453421
2015-01-01;99,535453;101,833609;108,89338;99,907081;111,567068;122,793986;64,631374;126,84222;125,07764;102,419835;77,676658
2015-02-01;90,195572;96,440219;105,341803;90,911025;115,260323;98,236514;60,108976;128,74666;123,010481;96,992996;96,71681
2015-03-01;109,734115;105,464246;126,124305;106,942846;105,411644;108,650533;60,975124;134,942517;135,529891;106,070303;119,502231
2015-04-01;99,613871;105,455882;95,943117;103,389919;103,257245;109,391739;55,317708;129,988646;122,661102;106,062273;125,233139
2015-05-01;90,673679;102,764525;85,923627;97,674919;84,790972;103,979524;51,327084;111,49168;106,851708;103,352399;113,497338
2015-06-01;105,559681;96,915145;107,940518;99,30028;113,875353;123,066725;102,951083;102,206026;115,236801;97,470881;139,247334
2015-07-01;97,285147;92,486447;76,005197;102,525232;82,482688;106,756748;153,745831;117,674362;111,510093;93,017329;142,123954
2015-08-01;96,744942;93,032773;70,90161;90,043746;73,711208;62,551846;158,218686;129,96196;108,365683;93,566706;83,600037
2015-09-01;107,31223;98,706789;102,591496;104,525726;112,490382;106,848969;180,867207;126,939738;121,321817;99,274518;56,402857
2015-10-01;101,051114;102,898127;111,073414;97,71816;113,25981;93,704964;126,959057;135,738984;128,920807;103,48836;58,333472
2015-11-01;96,242785;99,604515;114,841551;93,549788;117,414722;96,403742;89,471712;132,749431;128,891693;100,175097;42,216747
2015-12-01;106,05141;104,397722;94,419981;113,511276;66,478584;67,614709;66,925866;132,712461;137,072981;104,995991;35,938846
2016-01-01;97,686572;105,009385;116,617339;99,676839;123,415691;108,408387;65,196338;127,264562;117,944488;105,534689;74,239121
2016-02-01;98,131317;100,2624;110,914603;88,546091;132,18713;108,352841;64,846233;123,267754;118,876165;101,055541;107,946306
2016-03-01;109,65707;109,147738;119,338771;114,006455;148,960584;120,428999;64,466234;130,131982;119,720497;110,076416;139,545455
2016-04-01;99,669511;103,756033;99,978344;102,747453;141,574109;105,813245;54,887131;129,120519;118,090062;104,551774;145,956464
2016-05-01;103,559291;105,557482;106,576193;99,488445;75,249717;116,351957;53,551373;124,857525;112,762034;106,224035;118,530598
2016-06-01;102,322991;98,178783;106,381289;96,014498;43,549427;113,755117;95,091968;99,161298;105,716227;98,698648;130,846128
2016-07-01;92,261249;92,293055;64,289324;96,626779;46,47324;102,302057;120,18359;123,99051;89,353649;92,680088;96,606576
2016-08-01;104,819231;95,865915;48,754782;111,443428;52,166982;64,777817;157,697888;134,426854;124,815606;96,347996;74,943885
2016-09-01;102,951555;94,944732;104,757092;110,304225;96,639718;92,305438;190,091509;126,713747;104,901009;95,362434;68,095362
2016-10-01;98,146326;96,552353;108,813975;102,907715;104,333963;103,444998;119,89949;138,619588;118,060947;96,978561;51,208876
2016-11-01;100,590811;100,0192;110,900166;99,564241;92,177056;91,899042;90,857152;133,371704;125,106755;100,559878;65,877803
2016-12-01;102,131246;102,515128;104,908684;110,529828;4,001007;72,280538;73,272193;145,023835;122,428183;102,933552;32,952181
2017-01-01;100,4293;104,638805;103,984696;102,386011;4,001007;115,388175;67,989633;152,576293;115,265916;105,428496;92,494605
2017-02-01;91,032865;96,787653;92,102794;90,036793;4,308777;94,949778;66,919914;124,997454;102,659161;97,398996;106,931496
2017-03-01;107,268267;110,054086;126,63683;110,51742;1,538849;108,332921;74,404466;147,427523;122,369953;110,722346;128,572923
2017-04-01;94,2304;102,096896;90,456941;93,947851;0,30777;90,500755;59,003332;142,974363;104,580745;102,896256;138,016017
2017-05-01;104,344028;107,094267;113,88147;101,812427;0,1;93,306361;70,375187;117,385742;111,131599;107,860152;133,231658
2017-06-01;100,034597;95,430768;111,723092;104,050676;0,1;111,96341;116,955776;104,937879;95,118401;96,214923;143,000649
2017-07-01;90,645159;88,750997;64,585288;99,04477;0,1;93,84504;131,283244;107,237519;87,548525;89,339942;136,218421
2017-08-01;103,169231;96,096196;45,159893;104,542083;0,1;58,973016;168,396263;130,42007;106,531444;96,470134;86,556614
2017-09-01;100,151265;94,735848;91,041652;103,5266;0,1;96,626597;182,346007;118,699042;108,889752;95,029043;57,265199
2017-10-01;104,047253;101,107998;122,370606;100,771466;0,1;98,998724;133,62649;132,640155;132,065217;101,403541;52,690195
2017-11-01;103,257214;101,548606;115,902693;98,459338;0,1;106,681975;101,930052;146,756116;129,881599;101,874427;51,272051
2017-12-01;97,542151;100,885684;108,785101;92,955796;0,1;68,217113;67,147203;142,896419;99,631211;101,466035;24,67774
2018-01-01;115,963146;105,887259;121,764239;111,877483;0,1;108,769162;61,509175;144,70992;103,590839;106,384701;82,859378
2018-02-01;102,14422;95,833681;95,343969;93,997226;0,1;108,324652;59,908341;128,963453;109,268245;96,417795;104,330591
2018-03-01;117,805119;107,921602;101,039486;111,676435;0,1;108,628993;64,9731;138,638847;132,96778;108,409754;136,722217
2018-04-01;108,870976;100,881561;107,319714;105,275318;0,1;102,534842;57,12665;133,401776;104,988354;101,311574;126,726843
2018-05-01;113,396789;104,5383;86,667148;104,609368;0,1;112,139263;57,729253;119,39146;94,448758;104,991756;131,045743
2018-06-01;108,131293;93,05328;100,411463;98,091743;0,1;122,121614;99,349001;115,529012;121,438276;93,522151;141,443607
2018-07-01;107,607388;91,858969;85,107919;96,705371;0,1;107,390271;139,4851;119,729622;98,088121;92,291862;115,007922
2018-08-01;112,530302;90,831392;63,119902;98,494738;0,1;59,269847;161,677753;135,478977;104,318711;91,415734;91,914116
2018-09-01;102,511569;90,100625;86,811521;94,430406;0,1;89,900836;187,366104;116,451586;104,901009;90,758858;70,111288
2018-10-01;119,907095;98,886691;116,602902;95,374821;0,1;109,403154;132,372505;134,918762;119,196429;99,62159;59,201532
2018-11-01;111,746814;97,790352;119,771891;94,325038;0,1;89,717443;99,027776;138,403682;112,762034;98,583949;53,668173
2018-12-01;105,98085;97,498237;102,901899;97,96064;0,1;67,295121;65,46622;132,166844;105,716227;98,123939;33,855377
2019-01-01;115,476461;104,638235;102,014004;107,796802;0,1;120,388615;70,82671;132,242972;95,642469;105,043834;79,406753
2019-02-01;100,690563;95,658306;99,379196;106,810777;0,1;116,175047;65,252515;104,183889;95,584239;96,196252;107,092699
2019-03-01;108,518262;103,725944;102,172815;107,699358;0,1;118,510845;68,396596;115,517401;102,921196;104,475964;138,904432
2019-04-01;116,404016;103,847125;90,13932;113,0492;0,1;119,60269;63,378208;122,962861;103,037655;104,670648;139,135402
2019-05-01;111,263389;106,335498;88,941024;110,494092;0,1;108,319483;64,861145;139,878383;104,318711;107,368704;132,459592
2019-06-01;100,988756;91,567543;82,617484;101,651409;0,1;113,710541;96,757373;83,074661;105,483307;92,764333;122,563441
2019-07-01;110,268837;94,021531;72,114343;111,376265;0,1;109,182126;138,128847;85,649116;86,791537;94,78007;116,132249
2019-08-01;107,178643;92,31411;31,762073;105,705485;0,1;63,686131;137,065529;110,941423;99,281832;92,488905;87,594194
2019-09-01;107,56269;93,722927;85,165668;99,694011;0,1;109,867093;168,844121;103,220549;100,09705;93,861013;68,073466
2019-10-01;118,168982;101,826807;112,5388;104,692619;0,1;104,210326;143,578966;126,010163;114,508929;101,717988;60,993985
2019-11-01;104,345482;97,751124;118,645781;99,277914;0,1;94,885734;88,423192;122,570088;107,987189;98,008943;57,483271
2019-12-01;109,679191;99,518977;96,787699;111,319255;0,1;70,709472;66,547581;124,443258;100,999612;100,346554;27,226618
2020-01-01;112,986434;107,081006;96,138021;117,371781;0,1;93,971662;68,865962;109,718858;103,212345;107,674174;81,149397
2020-02-01;100,397051;97,733008;80,567386;112,488231;0,1;88,500214;65,034738;121,180325;106,764363;98,089475;108,504258
2020-03-01;109,544216;106,336406;93,019563;131,690185;0,1;86,513721;64,331091;101,472609;137,859084;106,925355;111,109895
2020-04-01;111,482244;104,358025;83,887967;121,11515;0,1;51,580653;62,887447;114,392998;119,778727;105,088808;99,651069
2020-05-01;99,719062;101,594268;102,685339;116,541518;0,1;65,102321;61,5374;110,835274;98,175466;101,968951;118,190399
2020-06-01;114,493821;98,048381;95,964773;123,96035;0,1;113,259517;95,733322;116,579489;99,86413;98,312711;137,65891
2020-07-01;112,897173;94,647365;71,854472;106,894107;0,1;99,596166;124,101906;110,363828;92,672748;94,928001;142,237101
2020-08-01;105,28503;90,398387;39,991338;115,903127;0,1;36,494395;147,880211;108,589586;99,223602;91,02897;77,979247
2020-09-01;110,838666;95,684784;75,781419;124,56977;0,1;101,562786;182,055889;90,390373;102,542702;96,587387;71,897368
2020-10-01;111,089554;99,873702;100,671335;114,264908;0,1;92,339398;135,013902;113,250507;118,206522;100,760373;56,648635
2020-11-01;105,576197;97,748492;102,533747;105,990489;0,1;111,146204;96,764419;124,076062;110,461957;98,668478;57,51113
2020-12-01;114,778807;102,780597;91,438678;119,207861;0,1;81,605833;67,1374;115,450512;100,329969;103,271835;29,594275
2021-01-01;106,392774;101,982321;91,915109;111,337726;0,1;102,903556;65,918316;109,935945;99,078028;102,45822;83,032334
2021-02-01;102,214156;95,060857;61,46683;105,364189;0,1;96,34036;60,867992;101,905468;88,713121;95,619439;121,730159
2021-03-01;124,02307;109,959872;72,135999;131,3977;0,1;96,544816;68,769618;118,189926;106,38587;110,486789;155,615294
2021-04-01;110,126991;104,970123;70,750018;114,213422;0,1;99,241286;63,230185;107,311595;108,103649;105,324297;141,72291
2021-05-01;105,089389;103,553453;81,072692;115,819393;0,1;98,507414;60,352821;113,944558;97,302019;103,594297;138,589932
2021-06-01;112,698713;95,66116;72,193749;102,13522;0,1;112,786791;102,416025;91,937635;91,973991;95,951751;148,848913
2021-07-01;106,824115;93,49907;42,799394;110,415497;0,1;99,182383;135,035778;78,409337;85,481366;93,372582;133,65577
2021-08-01;108,566138;94,159077;34,736158;115,448057;0,1;38,642838;150,19019;85,157927;103,357919;94,698634;70,048389
2021-09-01;109,62893;95,534908;81,260377;114,318482;0,1;95,922616;172,798942;89,329755;92,352484;96,405811;70,789301
2021-10-01;105,331726;98,320156;90,521909;108,1681;0,1;90,464448;151,165979;91,410579;106,09472;98,911566;53,30791
2021-11-01;109,156259;100,222696;95,459467;111,558659;0,1;81,785339;94,352577;101,674749;112,325311;101,185832;55,409292
2021-12-01;111,496913;101,510406;77,831517;116,464069;0,1;72,669944;74,901577;110,792526;108,831522;101,990783;27,249796
2022-01-01;103,611531;102,57056;80,408576;110,766206;0,1;105,243917;76,269479;106,435125;98,350155;102,086949;84,477213
2022-02-01;97,848581;95,988687;62,665127;102,349894;0,1;96,108307;70,976928;98,418919;89,761258;96,069582;114,4475
2022-03-01;118,119102;108,852179;70,057027;126,730534;0,1;110,172968;75,913778;107,374945;104,231366;108,942757;152,944821
2022-04-01;105,348897;102,733261;62,044323;109,230779;0,1;94,672283;63,45365;103,199965;109,47205;102,263064;141,712883
2022-05-01;107,966239;103,367708;75,911355;112,334987;0,1;96,560066;70,997334;98,221338;100,126165;102,839985;131,499342
2022-06-01;106,78389;94,186648;76,09904;101,283401;0,1;108,185722;115,222203;83,223845;84,31677;94,0263;153,996137
2022-07-01;98,174186;91,41014;48,054573;111,31425;0,1;105,801817;131,340093;89,229085;84,171196;90,922661;133,131813
2022-08-01;107,944902;94,016615;30,578214;115,379921;0,1;47,303811;142,472931;101,775056;107,69604;93,922661;99,666677
2022-09-01;106,307235;94,583551;69,724969;111,975642;0,1;110,239903;165,81457;85,573863;96,108307;94,906141;82,14305
2022-10-01;102,415403;98,505005;83,960153;113,725241;0,1;98,139889;127,839529;92,756542;111,422748;98,721469;71,535109
2022-11-01;104,898129;99,057211;84,212806;119,052988;0,1;93,734114;101,857128;94,927871;106,444099;99,38785;64,120615
2022-12-01;104,943388;99,689447;69,479535;120,550887;0,1;72,335814;70,486636;105,967162;112,38354;99,404631;37,954882
2023-01-01;103,778345;102,806196;84,133401;126,4368;0,1;96,96915;71,677896;108,204727;115,731755;104,161426;96,558365
2023-02-01;94,316373;95,429808;61,640078;112,748442;0,1;106,869999;63,636201;98,00532;106,735248;96,904478;126,550238
2023-03-01;112,80867;107,142217;86,342309;126,100864;0,1;106,581758;68,629147;111,249003;106,735248;108,51319;150,99559
2023-04-01;95,742576;99,123933;59,063019;114,755186;0,1;104,818301;63,360655;108,107505;102,542702;100,097061;130,296138
2023-05-01;102,628005;103,746244;80,127048;119,564531;0,1;100,643838;66,392241;113,222707;106,240295;104,915552;138,540108
2023-06-01;106,635534;93,253963;77,001372;105,328876;0,1;113,774201;108,928164;97,663468;98,49573;94,349987;146,714751
2023-07-01;93,290473;87,53054;46,957338;106,099348;0,1;120,067416;133,279212;110,091305;92,527174;88,489412;129,518155
2023-08-01;102,136398;92,740022;32,895402;112,82759;0,1;44,596075;153,279034;96,153087;113,373447;93,632182;91,574464
2023-09-01;96,722307;89,010259;88,15419;107,582321;0,1;113,583619;177,293029;80,589311;97,855202;89,999714;59,225396
2023-10-01;103,167675;95,586253;100,895113;105,518512;0,1;109,799542;136,825253;103,693749;122,195264;97,265774;56,407753
2023-11-01;101,760371;93,871653;84,443803;112,696478;0,1;120,680401;87,487722;104,203206;120,855978;96,41462;60,905279
2023-12-01;95,350009;96,275107;74,850213;99,655727;0,1;73,981213;70,073832;107,486756;96,428571;97,664167;40,363455
2024-01-01;111,496913;101,510406;77,831517;116,464069;0,1;72,669944;72,19487;113,80208;118,78882;104,993159;93,783602
2024-02-01;103,611531;102,57056;80,408576;110,766206;0,1;105,243917;73,141826;108,297181;107,958075;100,608612;131,795825
2024-03-01;97,848581;95,988687;62,665127;102,349894;0,1;96,108307;68,495064;111,103047;100,242624;104,407706;152,06235
2024-04-01;118,119102;108,852179;70,057027;126,730534;0,1;110,172968;66,61053;102,483072;112,063276;103,644124;153,468153
2024-05-01;;;;;;;62,344223;103,237823;100,504658;104,256588;145,233928
2024-06-01;;;;;;;84,73842;109,012423;81,638199;91,740536;137,672592
2024-07-01;;;;;;;146,338875;110,787024;108,336568;95,355359;124,181006
2024-08-01;;;;;;;177,099702;110,405198;99,660326;92,179011;70,803135
2024-09-01;;;;;;;165,274229;95,71954;88,451087;90,405818;68,562456
2024-10-01;;;;;;;148,408233;110,352308;127,086568;101,744659;66,083489
2024-11-01;;;;;;;91,493509;85,876202;111,946817;96,751062;61,166521
2024-12-01;;;;;;;69,253378;106,927561;96,486801;98,270361;40,954353
2025-01-01;;;;;;;76,159934;109,402072;104,827173;105,189457;94,367727
2025-02-01;;;;;;;69,821206;104,281058;90,110637;95,080593;125,435974
2025-03-01;;;;;;;71,463179;89,979359;97,505823;101,392489;146,719238
2025-04-01;;;;;;;70,282111;100,091428;114,10132;104,788057;152,239994
2025-05-01;;;;;;;69,553267;108,49729;103,969332;102,876355;139,489874
2025-06-01;;;;;;;111,540768;90,072728;89,644798;90,778502;156,439245
2025-07-01;;;;;;;131,875381;96,483354;103,06677;91,895551;159,088632
2025-08-01;;;;;;;130,721483;108,65646;98,961568;90,65824;100,155365
2025-09-01;;;;;;;153,990845;87,352953;92,760093;94,45092;88,399685
2025-10-01;;;;;;;120,719154;106,585058;127,727096;101,958845;66,508673
