;IPI_nace4 * RF1011 (frozen);IPI_nace4 * RF1051 (frozen);IPI_nace4 * RF1081 (frozen);IPI_nace4 * RF1086 (frozen);IPI_nace4 * RF1200 (frozen);IPI_nace4 * RF1391 (frozen);RF1039 (frozen);RF1041 (frozen);RF1042 (frozen);RF1051 (frozen);RF1052 (frozen)
2007-04-01;0,995968;1,033281;-3,564148;2,056273;0,995593;1,170707;0,428204;1,049612;0,947682;3,323358;1,458074
2007-05-01;1,038523;1,075689;-13,282448;9,579494;0,934549;0,996644;0,516626;1,065663;0,956253;7,089882;1,522514
2007-06-01;0,954775;0,960259;21,500542;-2,546622;1,09981;1,163211;1,238375;1,001516;1,014006;-3,878853;1,621222
2007-07-01;0,96738;0,931197;4,160023;3,139627;0,9049;1,080084;1,527759;0,706354;0,754142;-6,754871;1,347457
2007-08-01;1,04679;0,925196;-82,139704;4,517433;0,738931;0,352274;1,862829;0,829638;1,050957;-7,026234;0,82794
2007-09-01;0,945116;0,903496;14,558566;-6,795177;1,163314;1,175643;2,002984;0,932627;0,993458;-9,361058;0,756834
2007-10-01;1,090708;1,028521;34,642391;-0,191201;1,180493;1,300719;1,38991;1,068656;1,186517;2,730061;0,60493
2007-11-01;0,999398;1,020806;13,198907;-4,352902;1,053652;0,875204;0,881844;1,062851;1,044921;1,935599;0,612327
2007-12-01;0,964292;0,990186;-9,933757;-5,832134;0,780475;0,66256;0,560137;1,095544;1,051944;-0,919363;0,467099
2008-01-01;1,04976;1,090442;5,937619;8,466397;1,092168;1,186723;0,574023;1,09244;1,030532;8,436736;0,795677
2008-02-01;0,955817;1,014345;-3,132849;-7,748949;1,022789;0,902544;0,530274;1,00603;0,984433;1,414815;0,878367
2008-03-01;1,016993;1,043045;13,116881;0,373012;1,028118;1,101037;0,517021;1,103726;0,976421;4,356966;1,155174
2008-04-01;1,031525;1,065694;4,826968;5,287897;1,046246;1,190799;0,459145;1,042002;1,013104;6,297127;1,500853
2008-05-01;0,980208;1,050693;-15,241781;6,289525;0,888009;0,960748;0,511952;1,050456;0,916384;4,761405;1,472458
2008-06-01;0,967545;0,948261;22,76863;-4,571016;1,096337;1,184109;1,221854;0,994687;1,018347;-4,97756;1,581324
2008-07-01;1,005258;0,958008;8,029804;5,236575;0,949293;1,136991;1,53815;0,715381;0,779824;-4,131902;1,374429
2008-08-01;0,961085;0,888634;-83,466678;0,365107;0,718206;0,37553;1,762673;0,828736;1,000764;-10,812752;0,799687
2008-09-01;1,044502;0,945469;17,916345;-0,378902;1,208121;1,239914;2,015172;0,952287;1,05593;-5,23089;0,798241
2008-10-01;1,065346;1,026597;31,268416;-1,902984;1,169286;1,310228;1,414769;1,048894;1,137065;2,560243;0,583589
2008-11-01;0,924139;0,976045;4,806754;-9,091117;1,028682;0,820234;0,860444;1,067702;1,010191;-2,227944;0,582295
2008-12-01;1,064922;1,036262;-3,571439;0,827581;0,812869;0,706524;0,585157;1,096366;1,138472;3,446953;0,472326
2009-01-01;0,989517;1,066469;-5,773098;6,654487;1,042381;1,099645;0,581428;1,107491;0,983776;6,239528;0,803014
2009-02-01;0,91443;0,975732;-3,04997;-8,655624;0,988346;0,843126;0,526656;1,00075;0,947151;-2,297364;0,901645
2009-03-01;1,055528;1,069532;17,292757;3,785854;1,056378;1,147464;0,557113;1,108806;0,994949;6,780926;1,217241
2009-04-01;1,02892;1,057591;5,542871;3,605414;1,062823;1,152698;0,48051;1,038347;0,989354;5,529615;1,48342
2009-05-01;0,945711;1,023241;-10,020132;1,540919;0,858105;0,98142;0,510935;1,031624;0,908304;2,369842;1,396215
2009-06-01;1,01898;0,979085;23,82973;-1,344092;1,120251;1,192434;1,209975;0,979124;1,073528;-1,970491;1,599715
2009-07-01;0,997958;0,953332;10,418182;2,782352;0,927186;1,172031;1,527966;0,722199;0,788872;-4,610163;1,326478
2009-08-01;0,96975;0,886761;-82,695641;1,009932;0,732235;0,428563;1,691759;0,84044;0,99415;-11,069389;0,835217
2009-09-01;1,044028;0,949343;17,643884;-1,842905;1,222841;1,227079;2,004267;0,976099;1,054491;-4,774154;0,798476
2009-10-01;1,012053;1,011254;21,546765;-1,89918;1,135208;1,22418;1,392588;1,031978;1,085966;1,003145;0,557625
2009-11-01;0,970356;0,987134;6,385345;-7,130726;1,033706;0,877809;0,872509;1,071511;1,040488;-1,179108;0,590643
2009-12-01;1,053148;1,036326;-7,169677;2,982412;0,845956;0,739071;0,609933;1,099443;1,110827;3,426786;0,446355
2010-01-01;0,955114;1,038029;-8,480332;3,969432;1,009997;1,030436;0,594301;1,113432;0,974671;3,808268;0,809083
2010-02-01;0,914586;0,976975;2,158951;-8,337702;0,976975;0,841966;0,545847;0,991884;0,953824;-2,207044;0,964827
2010-03-01;1,118253;1,097109;20,664337;5,726871;1,074723;1,123107;0,592065;1,108557;1,025823;9,297463;1,301845
2010-04-01;1,006431;1,058741;8,828118;3,266981;1,057205;1,138831;0,499626;1,038884;0,995192;5,575876;1,467331
2010-05-01;0,955503;1,019192;-8,114179;1,357059;0,856379;1,021644;0,51159;1,01958;0,906105;1,948224;1,361604
2010-06-01;1,021544;0,983623;23,122244;-4,357762;1,140021;1,176024;1,198344;0,958549;1,073728;-1,373293;1,531378
2010-07-01;0,950955;0,937131;2,759383;2,27304;0,903197;1,138957;1,484536;0,725965;0,784008;-6,379042;1,272201
2010-08-01;1,018142;0,910205;-75,771002;4,448579;0,765182;0,509086;1,665139;0,857979;1,028694;-8,664242;0,899806
2010-09-01;1,029914;0,945075;12,172458;-2,901968;1,216073;1,178151;1,984503;1,00015;1,009945;-5,313029;0,799118
2010-10-01;0,976471;0,987608;20,213031;-4,792166;1,091713;1,167855;1,384798;1,028286;1,068832;-1,113438;0,533286
2010-11-01;1,017649;1,014453;7,363419;-2,671071;1,074243;0,967661;0,883579;1,070826;1,093691;1,297832;0,613464
2010-12-01;1,042748;1,028934;-6,111748;2,94776;0,829993;0,766809;0,633012;1,096254;1,090394;2,808659;0,419891
2011-01-01;0,96425;1,031387;-10,760585;4,802867;1,007163;0,978801;0,605174;1,111894;0,966587;3,192344;0,848489
2011-02-01;0,915822;0,976475;5,242047;-8,373312;0,961515;0,847407;0,565292;0,985574;0,956486;-2,295473;1,00985
2011-03-01;1,088786;1,101327;18,856362;6,310686;1,120138;1,070335;0,613251;1,103767;1,012812;9,661762;1,328975
2011-04-01;0,98276;1,041282;8,823243;0,434756;1,018711;1,062633;0,505557;1,045308;1,005651;4,117799;1,445356
2011-05-01;1,005276;1,043093;0,6723;3,478883;0,894724;1,112968;0,530741;1,007939;0,947383;4,196226;1,319803
2011-06-01;1,011446;0,979897;16,666435;-6,526701;1,14803;1,156947;1,177889;0,932747;1,008913;-1,808047;1,478457
2011-07-01;0,917816;0,91215;0,785797;-1,232665;0,871122;1,136785;1,461886;0,739;0,795081;-8,829618;1,203914
2011-08-01;1,063878;0,93759;-70,425676;6,087832;0,779877;0,579555;1,64545;0,879478;1,060055;-5,919906;0,975103
2011-09-01;1,018765;0,949082;9,195573;-1,877782;1,177631;1,154487;1,958095;1,009488;0,997778;-5,099325;0,810146
2011-10-01;0,987732;0,984592;15,103817;-2,804333;1,091358;1,094798;1,376463;1,03614;1,064916;-1,420306;0,546198
2011-11-01;1,016392;1,013159;8,85664;-4,301468;1,088537;1,034671;0,894056;1,072311;1,113592;1,2722;0,622506
2011-12-01;0,990536;1,010693;-11,097045;3,994328;0,824881;0,746323;0,639725;1,093484;1,045825;1,020193;0,402305
2012-01-01;1,01655;1,051404;-2,597687;7,355993;1,039692;1,003866;0,626747;1,094506;1,006306;5,079451;0,882475
2012-02-01;0,96728;1,014663;12,743826;-7,561306;0,997574;0,909751;0,601613;0,987415;1,004983;1,407714;1,070213
2012-03-01;1,035304;1,078594;14,766464;3,438451;1,077438;0,989996;0,605919;1,098743;0,979499;7,642762;1,286862
2012-04-01;0,984051;1,030405;11,141945;0,155785;1,016376;1,064805;0,52625;1,048984;1,003793;3,233835;1,445137
2012-05-01;1,041292;1,073172;2,955168;4,921136;0,944955;1,144777;0,549372;0,997612;0,974442;6,938122;1,300463
2012-06-01;0,964841;0,964888;10,585779;-9,235862;1,102944;1,121789;1,126791;0,907429;0,967231;-3,345101;1,392891
2012-07-01;0,976422;0,927624;-1,962905;3,47328;0,889849;1,153792;1,477597;0,754859;0,843069;-7,274207;1,255162
2012-08-01;1,038119;0,942041;-68,403056;3,717362;0,785996;0,634162;1,644829;0,906135;1,012918;-5,610348;1,00394
2012-09-01;0,940671;0,912281;1,610759;-6,057033;1,115146;1,075734;1,882556;1,011527;0,954787;-8,865015;0,783207
2012-10-01;1,093527;1,030634;22,037741;3,425811;1,151624;1,12423;1,412892;1,052591;1,161248;2,979814;0,599648
2012-11-01;0,994492;1,005874;7,183281;-5,029124;1,074552;1,071139;0,89987;1,0677;1,069042;0,41389;0,635393
2012-12-01;0,961387;0,982134;-10,081371;2,517067;0,805229;0,700538;0,639793;1,087119;1,028516;-1,601967;0,386246
2013-01-01;1,056633;1,078059;3,435713;8,331427;1,07711;1,047696;0,644042;1,07602;1,030215;7,550932;0,903968
2013-02-01;0,920169;0,972586;8,661074;-9,193927;0,961162;0,899104;0,58978;0,994937;0,951771;-2,739307;1,025691
2013-03-01;1,005006;1,051626;15,530724;0,374553;1,05101;0,981887;0,59727;1,091937;0,983372;5,406331;1,224451
2013-04-01;1,028059;1,063023;12,60251;5,410838;1,04381;1,067875;0,548892;1,051071;1,058243;6,175976;1,483247
2013-05-01;1,030142;1,069457;3,450902;1,149722;0,928457;1,11855;0,555805;0,984055;0,968748;6,725956;1,255288
2013-06-01;0,926752;0,939229;5,91493;-11,512202;1,109087;1,12599;1,081246;0,883145;0,912278;-5,956878;1,341779
2013-07-01;1,025288;0,948682;-6,190904;5,355396;0,897053;1,12878;1,500604;0,779636;0,894325;-5,083801;1,348588
2013-08-01;0,982795;0,933518;-70,325529;2,401716;0,775745;0,642633;1,611796;0,93552;0,956146;-6,710308;0,996859
2013-09-01;0,99006;0,92822;4,258227;-2,552257;1,10286;1,126046;1,894198;1,003239;0,971296;-7,317179;0,798722
2013-10-01;1,083539;1,030839;19,245369;4,168001;1,204252;1,089226;1,413228;1,065833;1,136121;2,953856;0,618869
2013-11-01;0,955317;0,987184;6,284404;-7,695296;1,009972;1,019302;0,88368;1,066672;1,066908;-1,343137;0,630187
2013-12-01;1,010843;1,00578;-2,748657;7,07313;0,851839;0,712185;0,659031;1,083117;1,077152;0,664004;0,388809
2014-01-01;1,049109;1,071605;9,061727;4,193069;1,0302;1,066369;0,651742;1,061692;1,026236;7,114101;0,878719
2014-02-01;0,921113;0,970182;8,172697;-9,690635;0,970538;0,94112;0,599867;0,995462;0,952669;-2,984461;1,019225
2014-03-01;0,993452;1,046744;14,097742;2,024885;1,047872;1,006444;0,598424;1,085553;1,000377;4,965161;1,228972
2014-04-01;1,049833;1,066315;12,71178;4,505737;1,06431;1,077429;0,567214;1,052375;1,071019;6,630286;1,448836
2014-05-01;0,979401;1,053935;-2,671133;-0,496089;0,916389;1,047776;0,54987;0,972979;0,934465;5,265296;1,242907
2014-06-01;0,973955;0,949705;8,517213;-8,475409;1,11694;1,174064;1,057848;0,863651;0,910907;-4,977276;1,37074
2014-07-01;1,011959;0,94939;-15,267232;5,313115;0,926367;1,093037;1,510366;0,802604;0,885365;-5,041106;1,42238
2014-08-01;0,944582;0,915299;-65,367104;-1,869613;0,767731;0,64509;1,597687;0,963448;0,92196;-8,525719;0,945869
2014-09-01;1,042858;0,959346;4,815896;3,469551;1,115834;1,141925;1,914325;0,993469;1,012011;-4,31613;0,805722
2014-10-01;1,07298;1,024187;20,459149;1,331195;1,173793;1,076598;1,388985;1,075014;1,126295;2,365245;0,619098
2014-11-01;0,918382;0,961728;5,974904;-10,221588;0,986192;0,971301;0,876672;1,067318;1,042411;-3,806605;0,602488
2014-12-01;1,061245;1,033712;2,819191;9,493859;0,88827;0,70503;0,673432;1,078019;1,136646;3,305378;0,382243
2015-01-01;0,997741;1,053432;7,080978;2,100391;0,989476;1,057432;0,647303;1,056002;0,986816;5,428404;0,861618
2015-02-01;0,920679;0,967677;5,874934;-9,853995;0,981726;0,977314;0,613931;0,993497;0,956759;-3,216913;1,024848
2015-03-01;1,060032;1,070676;18,009647;6,715247;1,075856;1,090927;0,627661;1,076746;1,054873;7,14339;1,271515
2015-04-01;1,025476;1,059279;7,252294;3,760495;1,072781;1,0699;0,576954;1,0504;1,02763;5,937155;1,430098
2015-05-01;0,943501;1,028618;-0,595609;-4,90251;0,899136;1,025468;0,547776;0,960451;0,926071;3,145601;1,22298
2015-06-01;1,023673;0,976075;9,627018;-2,176769;1,131815;1,199197;1,043189;0,852543;0,938304;-2,495942;1,446689
2015-07-01;0,999944;0,943937;-19,892014;1,864933;0,916388;1,076812;1,497965;0,830147;0,871592;-5,549791;1,453947
2015-08-01;0,950477;0,914762;-62,527855;-1,512908;0,797037;0,6284;1,593053;0,988155;0,90544;-8,658552;0,914675
2015-09-01;1,045033;0,963764;5,462229;3,267746;1,11382;1,121876;1,912994;0,975671;1,027303;-3,763274;0,774911
2015-10-01;1,018354;1,006059;14,263265;-0,300412;1,129221;1,017281;1,333024;1,076424;1,091596;0,524718;0,603525
2015-11-01;0,967973;0,97528;11,597302;-8,129134;0,967348;0,986261;0,895477;1,074443;1,07821;-2,461495;0,592407
2015-12-01;1,050466;1,04071;4,405289;9,396221;0,95662;0,714721;0,689541;1,078123;1,126793;3,892577;0,356872
2016-01-01;0,960605;1,026358;9,955134;-2,346963;0,94786;1,062201;0,647034;1,057184;0,965357;3,064642;0,839319
2016-02-01;0,968876;1,00441;6,364538;-7,288509;1,017031;1,043905;0,64879;0,981707;0,996195;0,311313;1,085397
2016-03-01;1,107603;1,100455;18,225563;10,363082;1,109989;1,146726;0,663407;1,067967;1,090263;9,754929;1,346075
2016-04-01;0,973044;1,041867;1,538106;1,624869;1,016803;1,024951;0,574949;1,046468;0,999127;4,278748;1,395346
2016-05-01;1,000403;1,048457;3,801036;-0,131552;0,937998;1,067032;0,563716;0,950989;0,966303;4,949422;1,288096
2016-06-01;1,013338;0,96827;7,839994;-2,841583;1,133065;1,197892;1,034991;0,850978;0,91264;-3,114357;1,458513
2016-07-01;0,913901;0,905775;-27,473585;-3,512736;0,89024;1,016135;1,429026;0,849071;0,827235;-9,456784;1,380466
2016-08-01;1,049701;0,958969;-50,639706;3,533376;0,877151;0,649454;1,631271;1,011758;0,986446;-4,164536;0,938604
2016-09-01;1,025062;0,961721;0,644238;2,896804;1,088461;1,078048;1,910825;0,96174;0,988805;-4,062638;0,748532
2016-10-01;0,986908;0,977568;13,897587;-4,714935;1,054973;0,99649;1,286634;1,074757;1,079851;-2,163285;0,581259
2016-11-01;1,019115;1,00921;18,268328;-4,649168;0,997216;1,000176;0,9211;1,079079;1,148656;0,858184;0,589608
2016-12-01;0,990948;1,021539;1,803273;5,039092;0,95035;0,692008;0,684747;1,081152;1,067283;2,074103;0,318986
2017-01-01;1,016479;1,045737;13,694433;2,237773;0,972011;1,118102;0,657413;1,059321;0,983792;4,675585;0,866832
2017-02-01;0,919269;0,966665;1,677347;-9,026982;0,995736;1,030907;0,637207;0,9652;0,960835;-3,275398;1,06648
2017-03-01;1,079298;1,09612;16,142713;9,460789;1,066062;1,155106;0,68583;1,057249;1,075447;9,430129;1,377889
2017-04-01;0,953845;1,01345;-3,629728;-0,846634;1,008928;1,00123;0,581247;1,041171;0,963947;1,647549;1,365127
2017-05-01;1,048056;1,073045;7,201811;2,437345;0,964827;1,077054;0,584799;0,947553;1,018444;7,205449;1,35328
2017-06-01;1,007396;0,967421;6,54435;-1,440465;1,088832;1,211063;1,031286;0,860623;0,906453;-3,210988;1,453075
2017-07-01;0,921739;0,903693;-29,039921;-3,33468;0,911714;1,009635;1,397125;0,871032;0,822917;-9,733107;1,355357
2017-08-01;1,037913;0,960476;-48,764683;3,623276;0,952282;0,62766;1,629485;1,025392;0,982191;-4,059481;0,928401
2017-09-01;0,983727;0,947303;-2,837234;0,126579;1,029922;1,013462;1,840737;0,94273;0,982565;-5,373824;0,723467
2017-10-01;1,037056;0,99907;19,612348;-2,229247;1,051236;1,049978;1,309345;1,068364;1,126173;-0,137098;0,596255
2017-11-01;1,008601;1,004351;17,862323;-5,87659;1,00083;1,003253;0,937092;1,087587;1,108275;0,4036;0,579427
2017-12-01;0,955226;0,997758;5,436564;-0,148238;0,952329;0,693004;0,678719;1,082892;1,03434;-0,025114;0,288292
2018-01-01;1,0644;1,071609;15,317261;4,602326;0,986883;1,127387;0,669212;1,059158;1,018777;6,858017;0,879179
2018-02-01;0,919759;0,966507;-0,689669;-8,324548;0,993504;1,051531;0,642483;0,944608;0,958623;-3,216747;1,088685
2018-03-01;1,048393;1,080222;7,246544;10,03126;1,028743;1,090571;0,682245;1,051287;1,038304;7,903908;1,412321
2018-04-01;0,983005;1,026512;-1,550086;1,099074;1,000859;1,033404;0,604554;1,038839;0,997015;2,829193;1,383694
2018-05-01;1,035178;1,075416;6,560363;4,071287;1,015658;1,082879;0,61178;0,959057;1,010071;7,38402;1,379511
2018-06-01;0,971063;0,949294;2,544896;-3,765602;1,021608;1,166027;1,002504;0,875626;0,897636;-4,875153;1,423693
2018-07-01;0,972682;0,925232;-22,275698;-0,018204;0,965183;1,078127;1,405149;0,887219;0,858341;-7,563142;1,32803
2018-08-01;1,028482;0,954465;-45,983782;0,968831;0,967987;0,601219;1,603895;1,021344;0,985463;-4,612679;0,920069
2018-09-01;0,94207;0,923818;-5,859019;-3,241094;1,006499;0,992631;1,808362;0,930071;0,945806;-7,644206;0,704727
2018-10-01;1,087932;1,024563;23,548371;-0,923939;1,0354;1,080298;1,32504;1,057486;1,176944;2,29057;0,615713
2018-11-01;0,999576;1,006969;20,382137;-5,594773;0,997294;0,999843;0,950399;1,091266;1,099152;0,642766;0,576711
2018-12-01;0,962792;0,992554;4,851692;-0,502761;0,965931;0,702368;0,666736;1,084788;1,007951;-0,534447;0,279601
2019-01-01;1,051107;1,075321;13,527891;5,6161;1,026818;1,127746;0,685913;1,051482;0,99791;6,931251;0,860881
2019-02-01;0,920445;0,965866;-3,429656;-7,521792;0,991274;1,053463;0,643221;0,936854;0,952137;-3,19246;1,112898
2019-03-01;0,993761;1,055654;4,078867;7,602457;0,983071;1,044895;0,678779;1,051112;1,020189;5,861212;1,407245
2019-04-01;1,050585;1,05761;-0,554455;5,919085;1,016009;1,06088;0,627354;1,034807;1,066398;5,558974;1,43202
2019-05-01;1,025531;1,069608;7,975432;2,630475;1,008943;1,083657;0,634299;0,978552;1,005342;6,872978;1,387671
2019-06-01;0,934585;0,923647;-1,362287;-7,167607;0,994751;1,142745;0,992488;0,889674;0,863176;-7,419007;1,374837
2019-07-01;1,02716;0,950377;-17,922018;1,856111;0,999457;1,123499;1,406084;0,906427;0,897897;-5,004762;1,321819
2019-08-01;0,97639;0,938804;-49,196441;-0,090224;0,975035;0,542997;1,551314;1,010715;0,963537;-6,314936;0,894553
2019-09-01;0,985054;0,936774;-1,205343;-2,079204;0,988619;1,055495;1,790746;0,915212;0,960852;-6,282172;0,718713
2019-10-01;1,076045;1,02771;22,55284;-0,445533;1,05253;1,082156;1,35119;1,041491;1,157188;2,620713;0,61845
2019-11-01;0,960305;0,990185;18,873125;-7,877778;0,971104;0,963869;0,93331;1,086283;1,089132;-0,850835;0,574966
2019-12-01;1,011481;1,012569;10,481373;2,311553;1,003058;0,762513;0,679174;1,08402;1,033846;1,291205;0,287399
2020-01-01;1,042383;1,070938;14,262004;3,777537;1,011771;1,106911;0,700944;1,047185;0,995965;6,483701;0,848667
2020-02-01;0,922449;0,989625;-6,658204;-6,541738;1,013494;1,042739;0,660276;0,936018;0,959923;-0,791904;1,153352
2020-03-01;1,06265;1,076173;4,540854;12,799251;1,000498;1,057883;0,686967;1,055471;1,049167;7,663254;1,465552
2020-04-01;1,031789;1,053802;-2,578301;3,437026;1,027536;1,059807;0,648587;1,033756;1,05872;5,23676;1,412658
2020-05-01;0,941052;1,027231;2,86663;-1,12327;0,969098;1,032721;0,634054;1,005722;0,959597;3,003283;1,322233
2020-06-01;1,031817;0,964203;4,044468;-1,683686;1,00786;1,208097;1,022943;0,901027;0,921367;-3,430838;1,459942
2020-07-01;1,010743;0,949981;-17,828543;-0,014124;1,019604;1,171087;1,404193;0,919828;0,87727;-5,048644;1,2862
2020-08-01;0,947741;0,913485;-48,16885;-3,341465;0,954269;0,494673;1,496105;0,995705;0,960879;-8,870101;0,856563
2020-09-01;1,030847;0,967074;4,846912;0,701543;1,019372;1,113713;1,786448;0,904974;1,005679;-3,210532;0,746856
2020-10-01;1,012912;1,007892;18,115138;-3,431855;1,003385;1,031679;1,337963;1,024729;1,099704;0,770681;0,598235
2020-11-01;0,968672;0,977778;20,333344;-7,62408;0,978579;0,962645;0,932937;1,070264;1,077211;-2,016079;0,574219
2020-12-01;1,047717;1,036183;10,326993;4,407812;1,048449;0,806978;0,695608;1,082147;1,045202;3,430564;0,30925
2021-01-01;0,957689;1,029595;9,54712;-0,254396;0,971037;1,027168;0,694906;1,044468;0,970052;2,76345;0,822561
2021-02-01;0,921743;0,966468;-6,298495;-6,003606;0,99336;1,036591;0,647166;0,949478;0,941685;-2,850004;1,149308
2021-03-01;1,128766;1,101675;4,471636;15,161633;1,006201;1,075556;0,698835;1,061037;1,078835;10,004696;1,50497
2021-04-01;1,011639;1,056253;-3,454167;3,717833;1,014541;1,068551;0,660184;1,027979;1,065323;5,248731;1,388888
2021-05-01;0,951473;1,02412;1,237936;-0,069607;0,97053;1,016659;0,64122;1,026378;0,950747;2,480518;1,315612
2021-06-01;1,0315;0,966203;6,35862;-4,683807;1,0125;1,206922;1,056074;0,90898;0,924432;-3,136664;1,443915
2021-07-01;0,96381;0,936978;-23,511961;-1,135042;1,005881;1,145474;1,364856;0,939757;0,853374;-6,368639;1,266122
2021-08-01;0,994607;0,935255;-40,984158;0,169953;0,98573;0,485452;1,499265;0,986702;1,010293;-6,683126;0,864742
2021-09-01;1,01638;0,958915;4,120387;-0,67422;1,022194;1,133581;1,752961;0,893627;0,953143;-4,11294;0,747758
2021-10-01;0,974749;0,984353;19,863298;-6,686141;0,978879;1,022917;1,330549;1,010084;1,093465;-1,219034;0,584224
2021-11-01;1,014693;1,006519;20,784482;-1,770091;1,002237;0,981039;0,927097;1,045971;1,133304;0,64446;0,6005
2021-12-01;1,037121;1,029352;9,799617;1,84788;1,020555;0,811734;0,708516;1,074492;1,020299;2,6799;0,326893
2022-01-01;0,969056;1,026071;7,755627;1,110621;0,973522;0,987912;0,700866;1,050071;0,991535;2,587701;0,849014
2022-02-01;0,923279;0,966812;-6,833394;-5,406962;0,990743;1,043545;0,653398;0,965646;0,933846;-2,618161;1,161511
2022-03-01;1,100513;1,10399;1,391935;14,983167;1,035129;1,098452;0,707684;1,066011;1,046086;10,157663;1,490391
2022-04-01;0,987994;1,040704;-6,346142;1,27063;0,980909;1,037165;0,654331;1,021639;1,061068;3,713408;1,344802
2022-05-01;1,003657;1,048054;7,410931;3,592702;1,00322;1,047121;0,664297;1,045124;0,988285;4,542418;1,313871
2022-06-01;1,018169;0,960184;3,717932;-6,933005;1,010801;1,179044;1,088364;0,912931;0,885285;-3,832498;1,436468
2022-07-01;0,92919;0,914867;-23,054058;-5,346815;0,981868;1,14817;1,337631;0,952625;0,853867;-8,415817;1,226921
2022-08-01;1,040872;0,959794;-37,528441;2,135934;0,995474;0,475595;1,488008;0,983683;1,05922;-4,189407;0,886162
2022-09-01;1,006841;0,957526;6,162312;-0,34196;1,009467;1,147573;1,730505;0,886311;0,925978;-4,393;0,750248
2022-10-01;0,98133;0,982111;18,923352;-5,43941;0,981716;1,020023;1,317819;1,002835;1,104216;-1,390115;0,59513
2022-11-01;1,014135;1,006849;21,082542;-1,967817;1,012378;1,002465;0,924225;1,018947;1,153163;0,819372;0,604707
2022-12-01;0,985814;1,012381;2,693527;0,795325;1,001438;0,76691;0,700413;1,067161;0,976879;0,890339;0,344607
2023-01-01;1,021935;1,048858;13,259308;5,263586;1,008236;1,00763;0,721254;1,060135;1,046375;4,871319;0,880103
2023-02-01;0,924337;0,967323;-6,79305;-4,906368;0,987623;1,058017;0,660038;0,986614;0,928633;-2,436761;1,174615
2023-03-01;1,101466;1,098463;0,807586;11,535182;1,00705;1,099379;0,71199;1,060869;1,02268;9,675549;1,456874
2023-04-01;0,942196;1,015954;-8,818459;-0,718981;0,985308;1,046146;0,655119;1,013024;1,022744;1,314842;1,296686
2023-05-01;1,054696;1,073874;10,337055;5,440866;1,014432;1,042564;0,678867;1,048961;1,028698;6,738626;1,329691
2023-06-01;1,008471;0,961766;4,133445;-7,190624;0,993864;1,159998;1,111733;0,914081;0,872392;-3,80378;1,414705
2023-07-01;0,936436;0,912003;-24,966886;-4,79616;0,985695;1,150215;1,325626;0,965853;0,864383;-8,642475;1,246297
2023-08-01;1,026182;0,962798;-38,468758;2,473201;1,02412;0,46404;1,48735;0,997195;1,039866;-3,922545;0,886779
2023-09-01;0,968333;0,940049;4,533763;-3,063234;0,974766;1,106009;1,677154;0,87869;0,907689;-6,135465;0,742372
2023-10-01;1,031195;1,004928;24,652173;-1,598109;1,017221;1,078181;1,331397;1,005413;1,168447;0,907672;0,612108
2023-11-01;1,002319;0,999242;16,404096;-2,035323;1,011589;1,024653;0,915119;0,993852;1,11893;0,055418;0,613215
2023-12-01;0,950693;0,98864;3,133627;-3,262997;0,973897;0,744761;0,690473;1,057886;0,959403;-1,368745;0,351701
2024-01-01;1,073483;1,073244;15,56409;7,885078;1,020801;0,998535;0,731002;1,071581;1,094766;7,322582;0,90547
2024-02-01;0,963545;1,008326;-4,746503;-1,652869;1,043224;1,11016;0,700822;0,999131;0,947173;1,480984;1,222898
2024-03-01;1,019665;1,054483;-4,305799;5,429675;0,958071;1,024346;0,696624;1,047811;0,966794;5,685563;1,365741
2024-04-01;1,032066;1,063345;-2,627057;6,965548;1,020066;1,134498;0,676609;1,005724;1,086099;5,469802;1,373731
2024-05-01;;;;;;;0,693913;1,053017;1,000057;6,474722;1,297083
2024-06-01;;;;;;;1,095038;0,917273;0,840124;-7,6993;1,349017
2024-07-01;;;;;;;1,364896;0,972451;0,953539;-4,164939;1,332552
2024-08-01;;;;;;;1,448726;1,010297;0,988111;-5,910635;0,869549
2024-09-01;;;;;;;1,659384;0,87298;0,891984;-7,318367;0,742895
2024-10-01;;;;;;;1,343881;1,01823;1,211831;3,496362;0,622046
2024-11-01;;;;;;;0,89513;0,975465;1,101465;-1,539833;0,601723
2024-12-01;;;;;;;0,690496;1,050935;0,987304;0,439451;0,375761
2025-01-01;;;;;;;0,741757;1,076281;1,060569;7,136123;0,892043
2025-02-01;;;;;;;0,681415;1,008423;0,926303;-2,207693;1,166392
2025-03-01;;;;;;;0,697785;1,03378;0,961693;5,210196;1,35696
2025-04-01;;;;;;;0,688563;0,998518;1,094115;5,816186;1,3687
2025-05-01;;;;;;;0,685847;1,050087;0,963551;4,750619;1,261366
2025-06-01;;;;;;;1,118948;0,920905;0,862817;-6,30016;1,376587
2025-07-01;;;;;;;1,383904;0,980789;0,946186;-3,965016;1,361171
2025-08-01;;;;;;;1,420678;1,021686;0,970697;-8,098128;0,853372
2025-09-01;;;;;;;1,660328;0,868054;0,932322;-4,544269;0,773167
2025-10-01;;;;;;;1,333844;1,03009;1,209595;3,086457;0,60229
